FBI1;FBI2;FBI3;FBI4;FBI5;FBI6;FBI7;FBI8;MSFU1;MSFU2;MSFU3;MSFU4;MSFU5;MSFU6;MSFU7;MSFU8;MSFU9;MSFU10;COMF1;COMF2;COMF3;COMF4;COMF5;COMF6;COMF7;COMF8;COMF9;COMF10;COMF11;CI;RSES1;RSES2;RSES3;RSES4;RSES5;RSES6;RSES7;RSES8;RSES9;RSES10;CSS1;CSS2;CSS3;CSS4;CSS5;CSS6;CSS7;CSS8;CSS9;CSS10;CSS11;CSS12;CSS13;CSS14;CSS15;RRS1;RRS2;RRS3;RRS4;RRS5;RRS6;RRS7;RRS8;RRS9;RRS10;RRS11;RRS12;RRS13;RRS14;RRS15;RRS16;RRS17;RRS18;RRS19;RRS20;RRS21;RRS22;CI2;DASS1;DASS2;DASS3;DASS4;DASS5;DASS6;DASS7;DASS8;DASS9;DASS10;DASS11;DASS12;DASS13;DASS14;DASS15;DASS16;DASS17;DASS18;DASS19;DASS20;DASS21;FBI;MSFUP;MSFUaprivate;MSFUapublic;COMF;CSS;RSES;RRS;DASS_stress;DASS_anxiety;DASS_depression
5;3;5;4;4;4;250;2;7;5;4;4;2;7;7;1;2;1;4;1;3;3;4;4;3;3;3;4;4;1;3;3;3;3;3;3;3;1;3;3;4;2;4;2;4;4;1;4;3;4;4;5;2;2;3;2;1;3;3;1;3;2;2;4;2;1;1;3;1;3;1;2;2;3;1;1;1;4;0;0;0;1;3;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;25;15;14;4;36;48;28;43;3;3;3
4;3;5;5;3;5;60;60;5;3;2;2;1;6;6;2;2;2;4;3;4;4;5;4;4;5;3;5;5;1;1;1;0;1;1;1;1;0;1;0;3;4;3;4;5;3;5;5;4;4;5;5;5;3;5;4;4;3;4;3;3;4;2;3;2;4;1;4;3;4;2;4;4;4;4;4;3;4;1;0;1;0;2;0;0;3;2;2;2;2;1;1;0;1;2;1;0;2;1;25;8;12;6;46;63;7;73;10;4;10
4;2;4;1;4;2;50;45;6;2;3;2;2;2;2;1;1;2;4;3;3;2;4;4;3;5;3;4;3;1;1;1;1;1;1;1;1;1;1;2;2;5;2;2;1;4;3;4;5;3;4;4;4;4;4;2;3;3;3;3;3;2;2;3;3;2;1;4;3;3;4;3;3;3;1;2;2;4;1;0;1;1;2;2;2;1;2;3;2;2;2;2;1;1;2;2;1;1;2;17;9;4;4;38;51;11;58;12;8;13
5;4;5;4;3;3;225;30;7;5;2;5;3;7;2;2;2;2;4;4;4;4;3;4;2;2;4;4;3;1;2;3;2;2;3;2;2;3;2;2;4;3;3;4;4;4;4;4;4;2;3;4;2;3;4;2;2;2;2;2;3;2;2;3;2;3;1;3;2;2;3;2;2;3;3;2;2;4;1;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;24;15;9;6;38;52;23;50;5;0;5
5;3;4;2;2;1;400;60;7;5;5;5;4;7;7;1;3;3;2;3;2;3;4;4;3;3;5;2;2;1;3;1;2;2;2;1;3;1;2;3;4;4;4;4;2;4;5;5;1;5;3;2;4;5;1;2;3;4;4;1;4;4;3;4;4;2;3;4;4;1;1;1;3;3;3;2;3;4;2;0;1;1;3;3;2;2;2;1;3;3;3;1;2;1;0;0;0;0;0;17;19;14;7;33;53;20;63;14;7;9
5;3;5;5;4;5;600;180;7;7;6;6;5;7;7;4;3;2;3;4;3;4;4;3;3;4;5;3;5;1;0;0;2;2;0;0;0;0;1;1;3;5;3;1;5;5;4;5;5;3;5;5;1;5;5;3;3;4;4;4;4;4;3;3;4;2;1;4;4;4;4;4;4;4;4;4;4;4;3;0;1;1;1;3;3;3;3;3;3;3;3;1;3;3;3;2;3;3;3;27;24;14;9;41;60;6;79;18;16;17
4;3;4;4;4;5;500;120;7;7;7;7;7;7;7;5;5;5;4;4;4;4;4;4;4;4;3;4;4;1;1;1;2;2;2;1;1;1;1;1;3;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;2;3;3;1;1;4;4;4;4;4;4;4;4;1;4;4;2;2;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;0;24;28;14;15;43;60;13;75;11;12;9
5;3;5;1;1;2;225;120;6;2;2;1;1;1;2;1;1;2;2;1;2;1;1;2;1;1;1;2;2;1;2;1;3;3;3;1;3;2;3;2;5;3;3;2;2;1;2;3;2;2;3;5;2;1;3;4;1;3;4;2;3;2;1;1;1;1;1;3;2;2;3;4;4;2;1;2;2;4;0;3;0;0;2;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;17;6;3;4;16;39;23;49;4;4;4
3;2;2;4;3;2;90;20;4;2;2;2;4;4;4;3;2;2;3;2;3;3;4;2;3;3;3;2;2;1;1;1;2;2;2;2;1;2;2;1;4;3;4;3;4;3;3;4;3;2;4;3;4;2;2;3;3;3;3;2;2;2;3;4;4;3;3;3;2;2;3;3;2;3;3;3;2;4;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;1;2;16;10;8;7;30;48;16;61;12;11;13
1;3;1;1;1;2;50;0;3;2;2;2;2;2;5;1;1;1;3;1;2;2;3;3;3;2;1;3;2;1;2;3;3;3;3;2;3;3;3;3;4;3;4;2;4;4;2;4;4;4;3;5;2;2;4;1;1;3;3;1;2;2;1;1;1;3;1;2;1;1;1;1;1;1;1;1;1;4;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;9;8;7;3;25;51;28;31;5;0;0
4;3;4;4;2;2;80;120;7;4;3;7;3;7;7;3;3;3;4;3;3;4;3;4;3;3;4;4;4;1;1;1;2;1;1;1;1;1;1;1;4;4;4;3;3;1;2;2;5;3;3;4;2;2;4;2;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;1;1;2;1;3;3;2;2;3;2;2;3;3;3;2;2;2;2;3;3;3;19;17;14;9;39;46;11;67;16;15;17
2;1;2;1;1;1;16;5;4;1;1;1;1;1;1;2;2;1;4;5;4;3;5;4;5;4;5;4;5;1;0;0;2;1;0;0;1;0;0;1;4;4;5;5;4;1;5;4;4;2;4;5;2;2;5;4;3;4;4;4;4;3;4;4;4;4;2;4;4;4;4;4;4;4;1;4;4;4;3;2;2;2;3;3;2;3;2;3;3;3;3;3;3;3;3;3;3;1;3;8;4;2;5;48;56;5;81;21;15;20
5;3;5;4;4;5;270;30;7;5;5;5;4;7;5;2;2;2;4;4;4;3;4;4;4;4;5;4;2;1;2;2;2;2;2;2;2;1;2;2;4;2;3;3;4;2;2;4;3;2;2;4;2;1;2;2;2;2;2;1;2;1;1;1;3;1;1;2;1;2;3;2;3;2;2;1;1;4;0;0;1;0;2;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;26;19;12;6;42;40;19;38;6;2;8
4;4;4;2;3;2;200;1;5;4;3;5;2;6;5;4;5;3;4;4;4;4;3;2;4;3;4;4;2;1;2;0;2;1;1;0;2;1;0;2;3;3;4;5;1;3;2;4;4;3;1;4;4;3;4;2;3;1;2;3;1;2;3;4;3;3;2;2;3;4;3;2;3;1;3;2;3;4;2;1;3;2;1;0;1;2;1;0;3;1;2;0;2;1;2;1;1;1;2;19;14;11;12;38;48;11;55;9;9;11
3;2;3;3;1;1;45;10;5;4;4;4;4;6;4;2;2;2;4;2;3;2;3;4;2;1;2;4;5;1;1;0;2;2;2;0;2;0;0;0;4;5;4;4;5;5;5;5;5;4;4;5;5;5;5;4;2;4;4;2;4;3;2;4;4;3;2;4;3;3;4;4;4;4;2;3;4;4;0;1;0;0;3;1;0;1;2;0;2;1;2;1;1;1;1;1;0;0;1;13;16;10;6;32;70;9;73;7;4;8
5;3;4;4;2;4;210;1;5;6;3;5;5;7;7;3;3;4;2;1;2;1;2;2;2;2;4;2;2;1;2;2;2;2;1;2;2;2;2;2;4;2;4;4;4;4;3;3;2;3;2;3;2;4;2;1;2;2;3;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;4;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;22;19;14;10;22;46;19;29;10;7;7
5;4;5;4;4;4;1000;4;7;4;3;4;3;7;7;3;5;3;1;2;1;1;2;2;1;1;4;2;2;1;2;3;2;2;2;2;1;1;2;1;4;2;2;4;2;4;4;4;4;2;2;3;4;4;4;2;2;3;2;1;2;2;1;2;2;2;1;3;1;1;2;1;1;1;1;1;1;4;1;2;0;0;2;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;26;14;14;11;19;49;18;35;4;3;2
5;4;4;4;4;4;80;4;3;3;2;3;2;7;7;3;3;3;2;2;2;2;4;2;2;4;5;2;2;1;2;2;2;3;2;3;2;2;3;2;4;2;4;3;4;1;3;4;2;4;1;2;2;1;3;1;1;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;10;14;9;29;40;23;25;1;1;0
1;1;1;1;3;4;161;5;5;2;2;2;2;5;2;2;2;2;4;2;2;2;2;4;1;1;1;4;2;1;0;1;1;2;0;1;2;0;1;1;4;4;3;2;4;4;4;4;4;4;4;5;5;4;5;3;4;1;1;2;4;2;3;1;2;2;1;3;3;4;3;1;3;3;3;3;3;4;1;1;2;0;3;0;0;0;2;2;0;2;1;2;0;3;1;0;1;0;0;11;8;7;6;25;60;9;55;5;4;12
2;1;1;1;1;1;50;10;5;4;3;3;2;4;3;3;1;3;1;3;2;2;3;2;2;2;1;3;2;1;2;2;2;2;3;2;3;2;3;2;4;3;4;2;4;2;2;3;3;2;1;2;3;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;12;7;7;23;39;23;23;1;0;0
4;3;4;4;4;4;362;180;7;7;2;7;2;7;7;6;5;7;2;4;3;1;4;2;4;4;4;2;4;1;2;0;2;2;0;0;2;0;0;2;4;2;4;2;5;4;4;5;3;3;3;3;3;3;3;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;0;2;0;2;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;23;18;14;18;34;51;10;46;7;4;9
4;3;4;2;2;1;180;30;7;4;3;5;5;6;6;3;3;2;2;3;3;2;3;2;1;1;3;5;1;1;1;1;2;2;1;1;1;1;1;1;4;4;3;4;4;4;4;4;4;3;4;4;4;3;4;3;1;3;2;3;3;3;3;2;2;2;1;3;1;2;2;3;4;3;1;1;1;4;1;0;1;0;0;2;0;0;0;2;2;2;3;2;0;1;2;2;0;0;0;16;17;12;8;26;57;12;49;11;0;9
4;3;5;2;2;1;80;1;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;2;2;1;1;1;2;3;3;3;3;2;1;3;3;3;3;3;3;3;4;1;1;1;5;1;5;1;5;1;5;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;20;10;15;13;42;26;31;0;0;0
5;5;5;5;5;5;1000;400;7;5;3;5;3;7;7;4;5;5;4;4;4;4;5;4;4;5;5;4;3;1;2;2;2;2;2;2;2;2;3;2;3;3;4;4;5;3;4;5;4;4;2;4;3;3;3;1;2;3;2;1;1;1;1;1;2;2;1;2;2;1;2;1;1;2;1;2;2;4;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;30;16;14;14;46;54;21;34;2;3;1
5;3;5;4;3;4;80;120;7;5;5;5;5;1;2;2;2;1;4;2;5;4;4;5;4;3;2;4;4;1;0;0;2;1;1;1;1;0;1;1;3;2;4;5;4;4;5;4;3;4;3;4;4;4;4;3;1;3;2;1;3;2;1;3;1;2;1;3;2;4;2;3;4;2;2;3;4;4;2;1;1;0;2;1;3;1;2;2;1;1;1;1;1;1;2;1;1;0;1;24;20;3;5;41;57;8;52;8;8;10
4;3;4;4;3;4;300;60;6;4;4;5;4;2;2;3;3;1;4;4;4;4;4;4;4;4;3;4;4;1;1;1;2;2;2;0;2;1;2;1;5;5;4;5;5;5;5;5;5;5;4;5;5;5;5;2;3;3;2;4;3;4;1;2;2;1;3;4;1;3;4;3;4;3;4;2;1;4;1;0;1;0;0;2;0;0;3;1;0;2;1;3;1;1;2;2;0;0;1;22;17;4;7;43;73;14;59;10;4;7
1;3;1;1;1;1;232;10;5;5;1;5;1;7;6;2;2;2;1;4;1;1;1;1;1;4;4;1;1;1;2;3;3;2;2;2;3;2;3;3;2;2;3;1;3;1;1;4;3;2;1;2;2;1;2;1;2;2;4;3;2;2;1;2;2;3;1;2;2;1;2;2;2;2;1;2;1;4;0;0;0;0;2;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;8;12;13;6;20;30;25;42;4;2;2
5;3;5;5;3;2;300;60;7;7;5;6;5;5;5;2;2;2;5;4;4;4;5;4;4;5;3;4;4;1;1;1;3;2;1;1;2;0;2;2;4;4;4;4;5;4;4;5;4;2;2;4;4;5;4;2;2;2;1;3;1;2;1;2;4;2;1;4;3;4;4;2;3;3;2;2;4;4;1;2;1;0;1;2;2;0;2;2;1;1;2;2;1;1;2;2;1;1;1;23;23;10;6;46;59;15;54;9;9;10
5;3;5;4;4;4;300;60;7;5;3;3;2;7;7;1;2;2;3;2;2;2;3;3;3;2;4;2;2;1;2;3;3;2;2;2;2;2;3;3;2;2;4;3;4;2;3;4;2;3;4;4;2;2;2;2;1;2;2;1;2;2;1;1;2;1;1;3;2;1;1;2;2;2;1;1;1;4;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;25;13;14;5;28;43;24;34;2;1;2
5;3;5;4;3;5;60;300;7;3;2;2;2;6;6;5;5;5;3;4;3;2;4;4;3;4;4;3;3;1;1;1;2;2;1;1;1;0;1;1;3;4;4;3;4;3;3;4;5;3;3;4;4;3;4;3;2;3;3;2;3;2;2;3;3;2;2;3;3;3;3;3;2;2;2;2;2;4;3;1;2;1;1;2;2;1;3;2;2;3;2;1;2;2;2;2;1;2;1;25;9;12;15;37;54;11;55;14;12;12
5;3;5;2;3;3;500;300;6;6;6;6;6;7;6;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;3;2;2;2;2;3;2;2;2;2;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;1;3;2;2;1;1;3;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;4;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;21;24;13;9;29;44;22;45;5;5;5
4;4;4;4;4;5;1489;90;7;5;5;5;5;7;7;6;5;5;3;5;4;5;4;3;3;5;5;3;4;1;2;2;3;2;2;2;2;2;2;2;4;2;5;2;3;4;2;4;2;3;2;4;2;4;2;1;1;2;2;1;1;1;1;2;2;1;2;2;1;1;1;1;1;2;1;3;1;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;25;20;14;16;44;45;21;31;3;2;0
5;4;4;5;3;4;93;10;7;5;2;4;2;7;7;2;2;2;4;2;2;2;3;4;2;2;4;2;2;1;0;0;1;1;0;0;1;1;0;0;4;5;3;2;4;2;1;2;3;2;4;5;5;2;5;3;4;3;3;3;2;2;3;4;4;2;1;3;3;4;4;4;4;3;2;2;2;4;2;1;2;1;3;1;2;2;2;2;2;2;3;2;2;2;3;1;1;2;3;25;13;14;6;29;49;4;65;12;11;18
5;3;4;2;2;3;100;240;7;5;4;5;4;5;3;2;3;2;2;4;2;2;2;2;2;2;4;2;2;1;3;2;2;3;2;3;2;2;3;3;3;2;3;1;4;3;2;3;3;2;4;3;2;2;3;2;1;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;1;4;1;1;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;1;0;0;0;19;18;8;7;26;40;25;30;4;2;1
4;3;4;2;3;4;300;10;6;4;2;4;3;3;3;2;2;2;2;3;3;1;3;2;2;3;3;2;3;1;0;1;2;2;0;0;1;0;0;0;4;4;4;2;5;3;4;4;4;2;4;4;5;2;4;4;3;3;3;4;4;3;3;4;4;3;4;4;3;4;3;3;4;4;3;2;3;4;2;2;3;2;3;2;1;2;3;2;2;1;3;3;2;3;3;3;3;2;3;20;13;6;6;27;55;6;75;15;15;20
4;4;4;3;4;2;50;30;6;2;2;4;2;3;3;2;3;2;3;4;4;2;2;3;3;3;4;3;2;1;2;2;2;2;2;2;2;2;2;2;4;4;4;2;3;4;2;3;3;2;2;4;3;3;4;1;2;2;1;1;2;2;1;1;1;2;1;2;3;1;2;3;2;1;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;10;6;7;33;47;20;37;0;0;0
5;3;5;5;5;4;524;45;7;7;7;7;7;6;7;7;3;3;4;2;4;2;4;2;2;4;4;1;2;1;3;1;2;3;2;1;3;0;3;2;2;2;4;3;5;1;3;5;4;1;4;4;4;1;4;2;1;2;2;1;2;1;2;1;1;1;1;3;1;1;1;1;2;1;1;1;1;4;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;27;28;13;13;31;47;20;30;4;2;1
5;5;5;5;2;4;560;30;7;6;5;7;5;2;2;3;3;3;3;3;4;3;3;4;1;3;5;3;1;1;3;1;3;3;3;2;3;2;2;3;5;3;4;2;5;4;4;5;5;3;3;4;4;4;3;4;1;2;2;2;3;1;1;2;3;1;1;3;3;1;1;2;2;3;1;1;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;23;4;9;33;58;25;41;1;0;0
5;3;5;4;5;4;300;50;7;5;2;4;2;7;7;2;3;2;4;4;2;2;4;4;4;4;5;4;2;1;2;2;3;3;3;3;2;1;3;2;5;4;4;4;4;2;2;5;4;3;4;4;4;2;4;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;4;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;26;13;14;7;39;55;24;25;3;1;0
5;3;5;4;4;4;120;60;7;6;3;4;2;6;6;5;5;5;5;4;5;4;4;5;4;4;4;5;5;1;1;0;1;1;1;0;1;0;1;0;4;3;4;5;4;4;5;4;5;4;4;4;4;4;4;3;3;2;2;3;4;3;3;3;2;3;2;4;4;3;4;3;3;3;3;2;3;4;1;0;1;0;2;1;0;0;1;3;1;1;2;1;0;2;2;1;0;0;2;25;15;12;15;49;62;6;65;6;1;14
4;4;5;3;1;3;200;80;6;6;6;6;6;6;7;7;3;3;2;2;2;2;4;2;3;4;4;3;3;1;2;1;2;1;2;2;2;1;2;2;4;2;4;4;2;1;1;3;3;3;2;4;2;4;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;3;2;3;1;3;4;1;0;0;0;0;1;0;1;1;0;2;2;1;1;0;1;1;0;0;1;1;20;24;13;13;31;41;17;48;8;2;4
4;3;4;4;4;4;62;300;7;7;7;7;5;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;1;2;2;2;3;3;2;2;3;3;1;3;3;1;2;2;2;2;1;2;1;1;1;1;2;1;1;1;1;1;2;1;1;1;4;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;23;26;4;5;22;34;20;31;1;0;1
3;1;3;1;3;3;193;2;3;2;1;1;1;6;6;3;2;2;1;1;1;1;1;1;1;1;1;5;1;1;0;0;0;0;0;0;0;0;3;0;5;1;5;1;5;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;12;7;15;29;3;23;0;0;0
5;3;5;4;2;2;180;60;7;5;2;4;2;3;3;3;3;2;4;4;4;3;4;4;4;4;4;2;4;1;2;2;2;2;2;1;2;2;3;2;4;2;4;4;4;2;3;4;4;4;3;4;2;3;4;3;1;3;3;2;3;2;2;2;2;1;1;3;3;1;3;3;4;4;2;1;2;4;1;1;0;0;2;2;0;1;2;0;1;1;1;1;0;0;0;2;2;0;0;21;13;6;8;41;51;20;51;9;5;3
4;3;3;2;4;4;70;80;6;6;6;7;5;6;7;3;4;4;4;2;2;3;2;4;4;4;3;3;4;1;1;1;2;3;2;2;2;2;2;1;4;4;3;3;4;3;3;2;2;4;4;3;3;4;3;3;1;1;2;3;3;2;3;4;3;3;3;2;2;3;1;2;2;3;3;2;4;4;2;1;1;2;0;1;2;2;3;1;2;2;2;1;3;1;0;2;1;2;2;20;24;13;11;35;49;18;55;12;14;7
4;4;3;4;4;3;20;110;5;4;4;5;4;3;3;3;5;5;4;4;3;4;3;3;4;3;3;2;3;1;1;1;1;1;1;2;2;1;2;1;3;2;2;3;3;4;3;4;3;2;2;3;4;2;2;3;3;2;3;3;2;3;2;3;2;2;2;3;2;1;3;2;3;3;2;2;3;4;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;1;2;2;22;17;6;13;36;42;13;54;13;11;12
5;4;5;5;5;5;300;180;7;3;2;3;2;7;7;3;5;5;3;2;3;1;3;4;2;4;4;4;3;1;1;1;1;2;1;1;1;0;1;1;3;4;3;4;4;3;5;3;2;3;3;4;5;4;5;3;3;4;3;4;4;2;4;3;3;2;2;1;3;2;2;3;3;4;2;3;4;4;2;1;2;2;1;2;3;3;3;3;3;3;3;2;3;3;3;3;3;2;3;29;10;14;13;33;55;10;64;18;17;18
2;2;1;2;2;3;45;15;5;4;2;2;2;4;2;1;2;2;3;3;3;4;4;3;3;4;3;3;4;1;2;2;2;2;1;2;2;1;2;2;3;3;4;3;3;3;3;4;3;3;3;4;3;4;4;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;1;1;2;1;4;1;0;1;1;1;1;1;1;0;0;1;2;2;1;1;1;1;0;0;1;2;12;10;6;5;37;50;18;28;7;4;8
4;2;4;1;2;1;98;15;6;4;2;4;2;2;2;5;5;5;4;4;4;2;4;5;4;4;3;5;4;1;1;1;2;2;2;1;1;0;2;0;4;4;4;4;4;2;4;4;4;4;4;4;4;2;5;3;2;3;2;2;2;3;3;2;1;3;1;4;2;3;2;4;3;3;3;4;1;4;1;0;2;0;1;1;0;2;2;2;2;2;2;1;1;1;1;1;1;0;3;14;12;4;15;43;57;12;56;10;4;12
5;4;5;4;5;5;350;240;7;5;2;5;2;7;7;5;3;2;2;3;2;1;4;1;1;4;4;1;5;1;2;2;2;2;2;1;2;0;2;2;4;3;4;2;3;1;1;4;4;1;3;4;4;3;4;2;1;2;1;2;2;1;1;2;1;1;1;3;1;1;1;1;2;2;1;1;1;4;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;14;14;10;28;45;17;31;0;2;1
5;3;5;2;1;4;250;240;7;2;1;2;2;5;5;2;2;2;3;2;4;1;2;3;4;2;4;3;2;1;1;1;2;2;1;1;2;1;1;1;3;4;4;1;3;4;2;5;2;5;3;4;3;3;4;2;3;4;3;2;4;1;3;3;1;2;1;3;2;2;3;2;2;4;2;3;1;4;2;0;1;0;2;1;1;2;2;2;1;1;3;0;1;2;2;1;0;1;1;20;7;10;6;30;50;13;53;8;5;13
5;5;5;2;4;5;250;75;7;4;3;6;2;4;4;5;5;4;4;4;5;2;4;5;4;4;5;5;3;1;2;2;2;2;2;2;2;2;2;2;5;4;5;5;5;4;5;4;5;5;3;4;4;4;5;1;3;2;1;1;2;2;1;1;2;2;3;3;1;2;2;1;2;1;1;2;1;4;0;1;0;1;1;2;1;2;2;0;1;1;0;0;1;0;0;1;2;1;0;26;15;8;14;45;67;20;37;7;9;1
4;2;2;2;2;4;30;10;2;5;4;6;4;3;4;2;2;2;4;3;4;4;4;4;4;4;4;4;2;1;2;1;3;3;0;1;1;3;3;3;5;5;5;3;5;5;3;4;1;5;1;5;2;5;1;2;2;2;2;2;1;2;3;2;3;3;1;3;3;2;3;3;2;2;2;2;3;4;1;0;0;0;1;3;3;3;3;0;0;3;0;0;3;0;0;3;0;3;3;16;19;7;6;41;55;20;50;13;12;4
4;3;4;2;3;2;365;698;5;3;3;4;2;3;4;5;4;2;1;2;2;3;4;5;2;1;1;5;2;1;2;1;2;3;2;1;2;0;2;2;3;5;3;3;1;1;3;3;3;1;4;2;4;2;3;2;3;2;3;2;3;1;1;1;1;2;2;1;1;1;1;1;1;1;2;3;3;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;2;1;1;0;18;12;7;11;28;41;17;38;6;2;1
2;2;2;4;4;4;958;5;3;4;4;4;4;5;5;4;3;4;2;1;1;1;4;1;1;1;4;3;1;1;2;2;2;2;2;2;2;0;2;2;4;4;5;4;2;5;2;4;2;2;4;5;4;4;5;2;2;2;2;1;3;3;2;1;2;2;1;3;2;1;1;2;3;2;1;2;1;4;1;2;1;3;2;1;0;2;2;2;3;3;1;1;1;2;1;0;3;0;0;18;16;10;11;20;56;18;41;11;11;9
4;2;4;2;1;1;40;20;6;1;1;2;1;6;6;1;1;1;1;2;1;1;2;2;1;1;5;1;2;1;1;1;2;2;2;1;2;1;2;1;5;5;4;4;5;1;2;2;4;1;3;5;1;1;5;2;3;2;2;2;3;4;2;3;4;3;1;4;4;2;3;4;3;3;4;4;3;4;2;0;0;1;2;1;2;2;1;1;2;2;1;0;0;1;2;1;2;1;0;14;5;12;3;19;48;15;65;10;7;7
4;2;4;1;2;1;130;15;3;2;1;2;1;5;6;2;1;1;3;2;3;1;3;4;1;4;4;1;1;1;2;1;2;2;1;1;3;2;3;1;4;3;4;2;3;1;1;2;2;3;2;2;1;1;2;2;1;2;2;2;3;1;2;1;1;2;1;3;1;1;2;1;2;1;1;2;2;4;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;14;6;11;4;27;33;18;36;3;1;5
5;4;5;4;4;3;448;300;7;5;4;6;3;1;5;3;4;4;3;2;2;2;2;2;4;4;3;3;4;1;2;1;2;2;2;1;2;1;2;2;4;4;4;3;5;2;4;4;4;4;4;4;2;1;3;2;3;3;3;2;3;2;1;2;2;2;1;4;3;3;3;2;2;1;1;1;1;4;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;25;18;6;11;31;52;17;47;2;0;2
5;3;5;2;4;4;65;120;7;3;2;4;2;7;7;3;3;3;1;4;3;4;4;2;4;4;3;2;2;1;2;1;2;2;2;1;2;0;2;2;3;5;4;4;5;4;4;5;4;4;4;4;4;2;5;3;3;2;1;1;3;3;2;3;1;3;2;3;1;1;2;3;4;3;3;2;1;4;1;2;0;2;2;0;1;1;0;0;1;1;0;0;1;0;0;2;0;0;0;23;11;14;9;33;61;16;50;6;6;2
5;5;5;5;5;5;300;120;7;3;2;3;2;3;7;3;5;2;3;3;4;4;3;2;3;4;4;3;3;1;2;1;2;2;2;1;2;2;3;2;4;4;4;2;4;4;4;4;4;3;2;2;4;3;3;2;1;2;2;1;2;1;1;2;2;2;2;3;2;2;2;2;1;2;1;2;1;4;0;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;30;10;10;10;36;51;19;38;4;4;3
5;2;5;4;3;2;20;30;6;4;2;4;2;7;7;3;2;1;2;2;2;2;2;1;2;2;4;2;2;1;2;1;2;2;2;1;2;2;2;2;4;4;5;4;4;4;4;5;2;4;2;5;4;2;4;2;3;1;3;2;3;3;1;3;2;2;1;2;3;2;2;2;2;1;2;1;2;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;12;14;6;23;57;18;45;1;1;1
